更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-08-01,株式会社ゴーガ,システムインテグレータ（SIer）,7,◆株式会社ゴーガは、Googleが認めるGoogle Cloud プレミアパートナー■事業内容Googleマップを活用した地図に関わるシステム開発・Google Maps Platformの導入支援など地図に関するソリューションの開発・提供・位置情報を活用した自社プロダクトの提供Google Enterprise Global Partner Summitにおいて、日本およびアジアパシフィック地域で最優秀パートナーに選ばれました。,東京都渋谷区渋谷3-6-3渋谷363清水ビル10F,2006,37.0,37,15百万円,https://www.goga.co.jp/,,
2024-08-01,ＭＥＴＡＴＥＡＭ株式会社,ITコンサルティング,8,■DX事業（事業立ち上げコンサルティング／自社ITプラットフォーム『StarTeam』導入提案やアドバイス等のITコンサルティング）■プラットフォーム事業（自社ITプラットフォーム『StarTeam』の開発等）■グローバル事業（オフショア開発等）一般労働者派遣許可番号: 派13-305918プライバシーマーク登録番号: 17001277(04)有料職業紹介事業: 13-ユ-304731,東京都港区南青山2丁目27番25号 ヒューリック南青山ビル9階,2006,28.0,636,"5,000万円",https://metateam.co.jp/,代表取締役 京和 将史,
2024-06-01,株式会社インゲート,ITコンサルティング,5,2006年創業、人材紹介事業およびITソリューション事業を通じて、企業経営の基盤となる質の高い人材と、高い専門性が要求されるITソリューションを提供し続けております。現在従業員数180名強の体制で展開。今後3年間で250名を超える体制に拡大し、さらなる成長を目指します。,東京都新宿区新宿5-17-17渡菱ビル7F,2006,33.0,84,10百万円,http://www.ingate.co.jp,,
2024-06-01,株式会社宇徳ビジネスサポート,システムインテグレータ（SIer）,1,■事業内容：業務受託・情報処理・ビル管理業務※親会社である株式会社宇徳とグループ会社に対し、間接業務の一元処理のため人事、総務、経理関係業務、情報システムに関するサービス、を提供しています。,神奈川県横浜市中区弁天通6-85,2006,,54,10百万円,なし,,
2024-08-01,株式会社アールラーニング,システムインテグレータ（SIer）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ◇システム関連ビジネスの企画/開発/運用・保守◇インフラサービスの企画/構築/運用・保守◇IT専門かかりつけ医（ITお助け隊）◇オーダーメイド受注（アプリケーション、システム、インフラ企画/開発/構築）【許可番号】厚生労働大臣許可（一般労働者派遣業）派 13-309904プライバシーマーク認定番号-認定番号10823645 (06)Rubyアソシエーション認定システムインテグレータ 2022年12月doda掲載求人より引用,東京都渋谷区神宮前6-19-12アオヤマビル4Ｆ,2003,,,56 百万円,"Failed to retrieve page, status code: 410",代表取締役 庄司 貢一郎,
2024-08-01,株式会社AltX,システムインテグレータ（SIer）,31,■通信エンジニアリング事業■システムインテグレーション・企画■人材派遣・有料職業紹介事業【主要株主】京セラコミュニケーションシステム株式会社【免許・登録】労働派遣事業：派13-300176有料職業紹介事業：13-ユ-300434,東京都港区三田3-5-19住友不動産東京三田ガーデンタワー20F,2003,37.0,595,300百万円,https://www.altx.co.jp/,,
2024-07-01,株式会社アクターリアリティー,システムインテグレータ（SIer）,43,■事業内容：（1）技術事業ソフトウェア開発事業・制御系組込み設計開発／業務系アプリケーション開発／Webシステム設計開発・Webコンテンツ開発／ネットワーク、サーバー設計構築／評価検証業務・携帯メール配信システム「モバぴっと」／ホームページ制作（2）技術事業ハードウェア開発事業・自動車設計開発／電気電子機器設計開発・航空機設計開発／海外商品開発／評価検証業務,大阪府大阪市都島区東野田町4-7-23サンビル京橋7F,2006,35.0,160,30百万円,http://www.aqtor.co.jp/,,
2024-08-01,株式会社アイティーナビゲート,ITコンサルティング,21,■事業内容：（1）システムエンジニアリングサービス…ソフトウェアやシステム開発はもちろん、インフラ基盤構築、保守・運用などの業務運営に必要な技術支援を行っています。対応フェーズは要件定義、基本設計といった上流工程からプログラミングやテスト、保守運用などの下流工程まで様々な分野で幅広く、顧客のニーズに対応します。（2）ITコンサルティング…企業に必要不可欠となった情報通信やシステム開発、導入に関する必要な知識やサポート領域は年々増すばかりです。同社のコンサルティングの特徴は、顧客側の立場でもなく、ベンダー側の立場でもなく、中立の立場で経営戦略、業務改革を行います。,東京都中央区日本橋茅場町2-2-1東石ビル4F,2006,36.0,60,20百万円,https://www.it-navigate.com/,,
2024-08-01,株式会社ムーブ,システムインテグレータ（SIer）,7,■事業内容：メイン事業は OSS を利用した Web システムの受託開発です。代表西坂が「日本IBM」「ライブドア」を経て創業。今後は、自社サービス事業やコンサルティング事業にも注力していきたいと考えています。,東京都新宿区新宿1-14-12玉屋ビル 2F,2006,31.0,16,5百万円,https://moove.co.jp/,,
2024-08-01,株式会社アイトラスティ,システムインテグレータ（SIer）,1,■事業内容：・ソフトウェアの開発、販売およびコンサルティング・コンピューター運用コンサルティング・ホームページの作成および運営管理・情報関連機器の販売,宮城県仙台市宮城野区萩野町3-8-19京急仙台プラザ101,2006,,4,3百万円,http://www.itrusty.co.jp/,,
2024-08-01,株式会社エスデーピー,システムインテグレータ（SIer）,2,～企業理念～私共ＳＤＰは、発展し続けるコンピュータ環境を中心に、あらゆる情報機器を利用し、「情報」を無駄なく、有効に活用することを主業として、そのシステムのご提案から導入後のアフターケアまで、万全の体制で臨んでいます。「理想のオフィス環境」を作り上げる為に、ＳＤＰは、お客様の良きパートナーとしてこれからさらに拡大するであろうネットワークの世界で、次世代通信ネットワークシステムの可能性を追求し「いつでも、どこでも、人と人をつなぐ」Ｃｏｍｍｕｎｉｃａｔｉｏｎ Ｔｏｏｌ/Ｓｅｒｖｉｃｅを提供したいと考え、日々取り組んでおります。,北海道札幌市中央区南九条西3-2-10札幌KSビル7F,2006,35.0,35,10百万円,http://www.sdp-net.ne.jp,,
