更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名,事業内容
2024-08-01,日本ベンチャーキャピタル株式会社,ベンチャーキャピタル・プライベートエクイティ,求人なし,東京都千代田区丸の内2-4-1丸の内ビルディング 34Ｆ,1996,代表取締役社長 多賀谷 実,"2,050 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中部交通共済協同組合,その他金融,求人なし,愛知県名古屋市中区伊勢山2-5-21,1971,代表理事 鈴木 基浩,224 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社学協,保険代理店,求人なし,愛知県名古屋市千種区今池2-1-10,1964,代表取締役 山本 賢一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エフケイ,保険代理店,求人なし,愛知県名古屋市中区丸の内2-2-15東照ビル 1Ｆ,1986,代表取締役 杉原 繁樹,154 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,はばたき信用組合,信用金庫・信用組合・労働金庫,求人なし,新潟県新潟市江南区旭2-1-2,1953,代表理事 理事長 宇野 勝雄,789 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ケネディクス株式会社,その他金融,求人なし,東京都千代田区内幸町2-1-6日比谷パークフロント,1995,代表取締役社長 宮島 大祐,"10,020 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アルプスカード株式会社,保険代理店,求人なし,東京都千代田区内幸町2-1-1飯野ビル 11Ｆ,1991,代表取締役 下河内 司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アバディーン・ジャパン株式会社,投信・投資顧問,求人なし,東京都千代田区大手町1-9-2大手町フィナンシャルシティグランキューブ 9Ｆ,1993,代表取締役 矢島 健,940 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,せんなり保険パートナーズ株式会社,保険代理店,求人なし,千葉県山武市成東2742-31,1998,代表取締役 米代 健吾,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,京友商事株式会社,保険代理店,求人なし,京都府京都市中京区二条通麩屋町東入丁子屋町683,1963,代表取締役 人見 浩司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,桑名三重信用金庫,信用金庫・信用組合・労働金庫,求人なし,三重県桑名市大央町20,1943,代表理事 中澤 康哉,928 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社葵総合保険,保険代理店,求人なし,京都府京都市中京区河原町通夷川上る指物町320,1977,代表取締役 辻本 一三,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社みかわや,リース,求人なし,千葉県夷隅郡大多喜町新丁48,1954,代表取締役 尾本 公一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,滋賀県信用組合,信用金庫・信用組合・労働金庫,求人なし,滋賀県甲賀市水口町八光2-45,1951,理事長 青木 和夫,"2,944 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トヨタレンタリース名古屋,リース,求人なし,愛知県名古屋市西区笹塚町2-90,1982,代表取締役社長 中島 勝,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,フューチャーベンチャーキャピタル株式会社,ベンチャーキャピタル・プライベートエクイティ,求人なし,京都府京都市中京区烏丸通錦小路上る手洗水町659烏丸中央ビル 4Ｆ,1998,代表取締役会長兼社長 澤田 大輔,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,スタンダード,
2024-08-01,荒川鉄工株式会社,リース,求人なし,愛知県名古屋市中川区十一番町6-5-5,1968,代表取締役 荒川 雅義,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社かねなか,リース,求人なし,愛知県名古屋市中川区荒子2-170,1976,代表取締役 中西 顕久,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,リンナイ企業株式会社,保険代理店,求人なし,愛知県名古屋市中川区福住町2-26リンナイ（株）本社ビル 7Ｆ,1973,代表取締役 瓜生 達郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ラインズ株式会社,その他金融,求人なし,京都府京都市下京区四条通西洞院西入傘鉾町54光月堂ビル 8Ｆ,1982,代表取締役 金村 貴秀,95 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ニットク,リース,求人なし,新潟県魚沼市下倉525,1990,代表取締役 中島 孝行,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社貸衣裳タカラ,リース,求人なし,新潟県魚沼市十日町235,1984,代表取締役 高野 智弘,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社イイダ損害保険事務所,損害保険,無,愛知県名古屋市中川区露橋2-26-7,2000,代表取締役 飯田 大意,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,医療機関向けコンサルティング業務 2023年10月doda掲載求人より引用
2024-08-01,丸近證券株式会社,証券会社,求人なし,京都府京都市下京区寺町通仏光寺下る恵美須之町526,1919,代表取締役 勝見 昭,200 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ワールド,その他金融,求人なし,京都府京都市下京区油小路通塩小路下る南不動堂町3大道ビル 4Ｆ,1978,代表取締役 國本光德,96 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中部サービス株式会社,保険代理店,求人なし,愛知県名古屋市中川区八熊1-6-9,1966,代表取締役 丹羽 専,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,紀北信用金庫,信用金庫・信用組合・労働金庫,求人なし,三重県尾鷲市古戸町12-3,1948,理事長 森浦 克好,286 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,森トラスト・アセットマネジメント株式会社,投信・投資顧問,求人なし,東京都港区虎ノ門4-3-1城山トラストタワー 34Ｆ,2000,代表取締役 内藤 宏史,400 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アドバンス,その他金融,求人なし,京都府京都市下京区油小路通塩小路下る南不動堂町3,1983,代表取締役 國本 啓子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,さっとシステム株式会社,クレジット・信販（ノンバンク）,求人なし,京都府京都市下京区室町通松原上る高辻町595,1988,代表取締役 亀山虔一,498 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社かたばみ,保険代理店,求人なし,東京都港区元赤坂1-5-8虎屋第2ビル,1941,代表取締役社長 髙野 博信,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中央信用組合,信用金庫・信用組合・労働金庫,求人なし,大阪府大阪市福島区野田1-1-86大阪市中央卸売市場内,1952,代表理事 溝上 和幸,180 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大和興産株式会社,保険代理店,求人なし,東京都港区赤坂6-5-38311,1957,代表取締役 谷矢 美絵子,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,京ヤ株式会社,保険代理店,無,京都府京都市南区久世築山町250,1955,代表取締役 田中 徳二郎,26 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■生命保険の募集に関する業務・損害保険代理業・不動産管理業・賃貸業【グループ企業】京滋ヤクルト販売株式会社 2022年2月doda掲載求人より引用
2024-08-01,京都府信用農業協同組合連合会,その他金融,求人なし,京都府京都市南区東九条西山王町1,1948,代表理事 髙見 裕昭,"32,681 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トヨタレンタリース京都,リース,無,京都府京都市南区吉祥院向田東町16,1972,代表取締役 入江 清,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,■全トヨタ車のレンタル及びリース 他 2023年9月doda掲載求人より引用
2024-08-01,チヨダエクスプレス株式会社,保険代理店,求人なし,三重県三重郡川越町大字高松928,1991,代表取締役 竹野 和彦,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,総合レンタル株式会社,リース,求人なし,京都府京都市南区吉祥院長田町622,1984,代表取締役 内田 勝彦,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アセット,その他金融,求人なし,京都府京都市下京区東洞院通正面上る筒金町46-1,1994,代表取締役 藤田 昂哉,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社京都コープサービス,保険代理店,求人なし,京都府京都市南区吉祥院石原上川原町1-2本部Ｂ棟,1977,代表取締役 金山 修,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＭＨＩビジネスリスクサポート株式会社,保険代理店,求人なし,東京都港区芝5-34-6,1957,代表取締役 寺内 隆,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,京都ケアサービス株式会社,リース,求人なし,京都府京都市南区吉祥院池ノ内町84-3,2000,代表取締役 森田 義照,19 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,國府証券株式会社,証券会社,求人なし,新潟県佐渡市窪田19-7,1948,代表取締役 柴田 剛宜,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社おおや,リース,求人なし,兵庫県神戸市灘区大石東町4-2-2,1976,代表取締役 大屋 英則,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社神戸クリーンサービス,リース,求人なし,兵庫県神戸市灘区大石南町2-11-2,1976,代表取締役 河合 建作,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ギャラリー四季株式会社,リース,求人なし,神奈川県川崎市宮前区有馬5-23-12,1991,代表取締役 渡邊 大輔,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エヌ・ティ・ティ・カードソリューション,その他金融,求人なし,東京都品川区東品川2-2-8スフィアタワー天王洲 18Ｆ,1984,代表取締役 赤星 賢太,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東京商事株式会社,その他金融,求人なし,東京都港区赤坂3-21-4新日本ビルディング赤坂 3Ｆ,1961,代表取締役 矢口 慶一,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ニッテレ債権回収株式会社,債権回収（サービサー）,求人なし,東京都港区芝浦3-16-20芝浦前川ビル 5Ｆ,1986,代表取締役社長 長岡 智重,525 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社Ｍ．ニューコン,保険代理店,求人なし,愛知県名古屋市南区大同町2-29-29,1990,代表取締役 髙村 重好,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,京都交通信販株式会社,クレジット・信販（ノンバンク）,求人なし,京都府京都市右京区西京極浜ノ本町70,1975,代表取締役 増田 隆史,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
