更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-08-01,東京海上日動あんしん生命保険 株式会社,生命保険,28,■会社概要■同社は、東京海上グループの中核を担う生命保険会社です。東京海上日動火災保険の損保代理店（クロスセリング）をコア・チャネルとし、その他にライフパートナー（専門性を持った直販社員）、銀行窓販、通販チャネル等、マルチチャネル化を実現しています。,東京都千代田区大手町2-6-4,1996,2625,"55,000百万円",41.5,http://www.tmn-anshin.co.jp/,,
2024-08-01,株式会社伊予銀行,地方銀行,16,■企業概要：伊予銀行は愛媛県を中心とする地方銀行で、明治11年3月に第二十九国立銀行として創業しました。現在では瀬戸内圏に近畿を加えた11府県と、愛知・東京を含めた13都府県に渡る広域店舗ネットワークを有しており、その数は地方銀行でも第１位になります。当行は、存在意義を「潤いと活力ある地域の明日を創る」、経営姿勢を「最適のサービスで信頼に応える」、行動規範を「感謝の心でベストをつくす」と掲げており、これら3つを企業理念として事業を展開しています。,愛媛県松山市南堀端町1,1878,3029,"20,900百万円",37.1,http://www.iyobank.co.jp/top.html,プライム市場,
2024-08-01,株式会社静岡銀行,地方銀行,29,■事業内容：・預金業務、貸出業務、商品有価証券売買業務・有価証券投資業務、内国為替業務、外国為替業務・社債受託業務、信託業務、確定拠出年金業務、附帯業務,静岡県静岡市葵区呉服町1-10,1943,2618,"90,800百万円",39.0,https://www.shizuokabank.co.jp,プライム市場,
2024-08-01,株式会社ＦＰパートナー,保険代理店,2,■無料FP相談サイト「マネードクター」の運営■金融商品に関するファイナンシャル・プランニング業務■生命保険・損害保険に関するマーケティングおよびそのコンサルティング■保険代理業（生命保険・損害保険）※生命保険会社29社、損害保険会社15社を取扱っています（2024年4月現在）☆2022年IFA事業／銀行代理業開始,東京都文京区後楽1-5-3 後楽国際ビルディング5F,2009,2578,18億9400万円,45.2,"Failed to retrieve page, status code: 410",プライム市場,代表取締役社長 黒木 勉
2024-08-01,岡三証券株式会社,証券会社,60,■概要：岡三証券グループは、独立系の総合証券グループとして下記業務を行い、顧客に対する資本調達と運用助言の両面で幅広い金融サービスを提供しています。(１)有価証券の売買等および売買等の委託の媒介(２)有価証券の引受けおよび売出し(３)有価証券の募集および売出しの取扱い(４)有価証券の私募の取扱い(５)その他証券業ならびに金融業(６)投資信託委託業務(７)投資顧問業務,東京都中央区日本橋1-17-6,2003,2458,"5,000百万円",40.0,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社足利銀行,地方銀行,11,■会社沿革：・明治28年10月創業、宇都宮市に本店を構え、栃木県を中心として北関東3県および福島、埼玉、東京と計143店舗（2021年3月末現在）を運営する栃木県内シェアトップの地方銀行です。,栃木県宇都宮市桜4-1-25,1985,2451,"135,000百万円",40.2,http://www.ashikagabank.co.jp/,,
2024-07-01,株式会社あおぞら銀行,都市銀行,30,■企業概要：同行は1957年に長期信用銀行法に基づき設立され、企業の長期資金の調達ニーズに応え、日本の経済発展に貢献してきました。1977年、日本債券信用銀行（日債銀：にっさいぎん）に銀行名を変更し、長期信用銀行3行の1つとして「ワリシン」「リッシン」の名称で親しまれていた金融債を発行していました。2001年に現在の行名となり、2006年に普通銀行へ転換、資金調達の柱は金融債から個人預金へ変化しました。同年、東証一部に再上場し、2013年には大株主であった米国ファンドのサーベラスの保有していた全株式が市場で売出され、2015年6月末これまで注入されていた公的資金を全額返済いたしました。,東京都千代田区麹町6-1-1,1957,2442,"100,000百万円",43.0,http://www.aozorabank.co.jp/,プライム市場,
2024-07-01,京都中央信用金庫,信用金庫・信用組合・労働金庫,1,■預金業務■貸出業務■為替業務（内国為替・外国為替）■商品有価証券売買業務・有価証券投資業務■附帯業務（国債等公共債・投資信託・保険商品の販売、両替等）,京都府京都市下京区四条通室町東入函谷鉾町91番地,1940,2376,193億円（2024年度3月期）,,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010613842/: 'NoneType' object has no attribute 'get',,理事長 白波瀬 誠
2024-08-01,三井住友海上あいおい生命保険株式会社,生命保険,18,■設立経緯：1996年の保険業法改正を契機に、子会社による生損保の相互参入が認められたことに伴い、住友海上火災、三井海上火災、大東京火災海上保険、千代田火災海上保険がそれぞれの子会社として生命保険子会社を設立しました。その後、2001年と2011年に、損害保険会社の合併及び経営統合をきっかけに、生保子会社も合併し、2011年10月に『三井住友海上あいおい生命保険株式会社』としてスタートしました。またグループ経営の持株会社体制への移行に伴い、同社は2008年7月に三井住友海上火災保険株式会社による100％出資から三井住友海上グループホールディングス株式会社による100％出資に変わりました。,東京都中央区新川2-27-2東京住友ツインビルディング西館,1996,2432,"85,500百万円",,https://www.msa-life.co.jp/,,
2024-05-01,株式会社紀陽銀行,地方銀行,4,■事業内容：預金、貸出、有価証券投資、内国為替、外国為替、国債等の売買、代理業務、その他,和歌山県和歌山市本町1-35,1895,2099,"80,096百万円",38.0,http://www.kiyobank.co.jp/,プライム市場,
2024-06-01,株式会社きらぼし銀行,地方銀行,7,当行は東京都民銀行、八千代銀行、新銀行東京の3行が2018年5月1日に合併し誕生しました。「首都圏における中小企業と個人のお客さまのための金融グループとして、総合金融サービスを通じて、地域社会の発展に貢献します。」という経営理念を掲げ、金融にも強い総合サービス業を目指しています。,東京都港区南青山3-10-43,1924,2314,"43,700百万円",42.9,https://www.kiraboshibank.co.jp/,プライム市場,
2024-08-01,三井住友ファイナンス&リース株式会社,リース,49,■事業概要：(1)各種物品の賃貸・延払事業 (2)営業貸付事業 (3)その他 (4)各事業に関連するサービス等 を手掛けています。,東京都千代田区丸の内1-3-2三井住友銀行東館,1963,3847,"15,000百万円",42.0,http://www.smfl.co.jp/,,
