更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,医療法人社団瀬田川病院,病院・大学病院・クリニック,求人なし,滋賀県大津市玉野浦4-21,1988,理事長 青木 泰亮,,93 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＪＣＲファーマ株式会社,医薬品メーカー業界,求人なし,兵庫県芦屋市春日町3-19,1975,代表取締役会長兼社長 芦田 信,,"9,061 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,プライム
2024-08-01,公益財団法人甲南会,病院・大学病院・クリニック,求人なし,兵庫県神戸市東灘区鴨子ヶ原1-5-16甲南病院内,1930,代表理事 平生 誠三,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,特定医療法人誠仁会,病院・大学病院・クリニック,求人なし,兵庫県明石市大久保町大窪2095-1,1977,理事長 吉岡 巌,,926 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ステリスジャパン株式会社,医療機器メーカー業界,求人なし,東京都千代田区麹町5-1ＮＫ真和ビル 9Ｆ,1993,代表取締役 フレデリック・エルパン,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ゴダイ株式会社,調剤薬局・ドラッグストア業界,求人なし,兵庫県姫路市綿町104スクエアビル 2Ｆ,1956,代表取締役 浦上 晃之,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,一般社団法人姫路市医師会,病院・大学病院・クリニック,求人なし,兵庫県姫路市西今宿3-7-21姫路市医師会館 4Ｆ,1947,代表理事 石橋 悦次,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,オルバヘルスケアホールディングス株式会社,その他医療関連,求人なし,岡山県岡山市北区下石井1-1-3日本生命岡山第二ビル 8Ｆ,1967,代表取締役社長 前島 洋平,,607 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,スタンダード
2024-08-01,公益財団法人大原記念倉敷中央医療機構,病院・大学病院・クリニック,求人なし,岡山県倉敷市美和1-1-1,1934,代表理事 浜野 潤,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,フクダ電子岡山販売株式会社,医療機器卸,求人なし,岡山県岡山市北区下中野715-103,1973,代表取締役 坂本 雅彦,,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ユニタック,医療機器メーカー業界,求人なし,広島県尾道市美ノ郷町本郷字新本郷1-60,1986,代表取締役 高橋 勉,,88 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ジェイ・エム・エス,医療機器メーカー業界,求人なし,広島県広島市中区加古町12-17,1947,代表取締役社長 桂 龍司,,"7,411 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,スタンダード
2024-08-01,吾興株式会社,医療機器メーカー業界,求人なし,広島県広島市安佐南区東原3-3-5,1985,代表取締役 後藤 猛,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東ソー・ハイテック株式会社,医療機器メーカー業界,求人なし,山口県周南市福川南町1-37,1991,代表取締役 篠原 俊哉,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アルフレッサ篠原化学株式会社,医薬品メーカー業界,求人なし,高知県高知市南御座9-41,1949,代表取締役 篠原 裕一,,38 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社大一器械,医療機器卸,求人なし,徳島県徳島市川内町平石若宮340,1952,代表取締役 大下 仁史,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東光株式会社,医療機器メーカー業界,求人なし,徳島県徳島市応神町吉成字西吉成43,1946,代表取締役 佐藤 允男,,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日新器械株式会社,医療機器メーカー業界,求人なし,徳島県徳島市応神町応神産業団地12-1,1951,代表取締役 楠 佑樹,,97 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社新興精機,医療機器メーカー業界,求人なし,福岡県福岡市東区馬出6-14-17,1966,代表取締役 松井 英享,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社星薬局,調剤薬局・ドラッグストア業界,求人なし,福岡県福岡市博多区博多駅東2-2-2博多東ハニービル 2Ｆ,1980,代表取締役 深江 暉夫,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社朝日サイエンス,医療機器卸,求人なし,宮崎県宮崎市大字本郷北方2488-18,1978,代表取締役 一木 清,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会医療法人令和会,その他医療関連,求人なし,熊本県熊本市中央区新屋敷1-17-1,1972,理事長 坂口 満,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社日本理工医学研究所,医療機器メーカー業界,求人なし,長崎県佐世保市新行江町800,1966,代表取締役 阿比留 宏,,52 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社テクノ・スズタ,医薬品卸,求人なし,長崎県長崎市平和町24-14,1977,代表取締役 徳永 道義,,24 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社琉球光和,医療機器卸,求人なし,沖縄県那覇市西1-2-16琉球光和ビル,2002,代表取締役 秦 一,,49 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人泰玄会,病院・大学病院・クリニック,求人なし,愛知県一宮市東五城字備前1-1,1973,理事長 宇佐美 覚,,"5,323 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,翠松堂製薬株式会社,医薬品メーカー業界,求人なし,東京都中央区銀座4-8-10,2010,代表取締役 谷村 真一,,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アダチ,医療機器卸,求人なし,大阪府大阪市中央区内平野町3-2-10,1950,代表取締役 足立 三朗,,88 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社大阪製薬,医薬品メーカー業界,求人なし,大阪府東大阪市高井田本通3-2-4,2004,代表取締役 岡野 守晃,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,川本産業株式会社,医療機器メーカー業界,求人なし,大阪府大阪市中央区谷町2-6-4谷町ビル,1931,代表取締役 社長執行役員 福井 誠,,883 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,スタンダード
2024-08-01,ハクゾウメディカル株式会社,医薬品メーカー業界,求人なし,大阪府大阪市中央区徳井町2-4-9,1954,代表取締役 一橋 俊司,,90 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,塩野義製薬株式会社,医薬品メーカー業界,求人なし,大阪府大阪市中央区道修町3-1-8,1919,代表取締役社長 手代木 功,,"21,279 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,プライム
2024-08-01,株式会社リクサス,福祉・介護関連サービス,求人なし,大阪府大阪市中央区島之内1-2-16中央ビル,1961,代表取締役 土井 一正,,62 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ニック,福祉・介護関連サービス,求人なし,大阪府豊中市名神口3-7-14,1966,代表取締役 松井 壮高,,84 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ニプロ株式会社,医療機器メーカー業界,無,大阪府摂津市千里丘新町3-26,1948,代表取締役社長 佐野 嘉彦,,"84,397 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,プライム
2024-08-01,堀井薬品工業株式会社,医薬品メーカー業界,求人なし,大阪府大阪市中央区内淡路町1-2-6,1947,代表取締役 堀井 由里子,,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日本ストライカー株式会社,医療機器卸,無,東京都文京区後楽2-6-1飯田橋ファーストタワー 30Ｆ,1946,代表取締役 水澤 聡,,95 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社三洋化学研究所,その他医療関連,求人なし,大阪府堺市美原区多治井148-1,1971,代表取締役 丸茂 正光,,48 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ペプチド研究所,バイオベンチャー業界,求人なし,大阪府茨木市彩都あさぎ7-2-9,1977,代表取締役 常見 雅彦,,29 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,小野薬品工業株式会社,医薬品メーカー業界,求人なし,大阪府大阪市中央区久太郎町1-8-2,1947,代表取締役社長 相良 暁,,"17,358 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,プライム
2024-08-01,医療法人錦秀会,福祉・介護関連サービス,無,大阪府大阪市住吉区南住吉3-3-7,1959,理事長 籔本 雅巳,,"8,159 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,住友ファーマ株式会社,医薬品メーカー業界,求人なし,大阪府大阪市中央区道修町2-6-8,1897,代表取締役社長 野村 博,,"22,400 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,プライム
2024-08-01,三栄化工株式会社,医薬品卸,求人なし,大阪府大阪市中央区道修町1-3-6ＩＳＫビル 1Ｆ,1963,代表取締役 宮﨑 啓一,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ウェルシード,医療機器卸,求人なし,大阪府大阪市中央区南船場3-6-10エミネント心斎橋ビル 3Ｆ,1973,代表取締役 中込 毅,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エム・ジー大阪,医療機器メーカー業界,求人なし,大阪府寝屋川市葛原2-16-1,1976,代表取締役 白井 啓貴,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,社会福祉法人日本ライトハウス,福祉・介護関連サービス,求人なし,大阪府大阪市鶴見区今津中2-4-37,1945,代表理事長 橋本 照夫,,"3,913 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,クルツァージャパン株式会社,医療機器メーカー業界,無,東京都文京区本郷4-8-13ＴＳＫビル 2Ｆ,1996,代表取締役 薗田 恵介,,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社メディペック,福祉・介護関連サービス,無,石川県金沢市西念3-1-5,1989,代表取締役 小泉 泰之,,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,■福祉機器及び介護用品ならびに介護機器の修理、 販売およびレンタル■福祉・介護施設の開設支援（コンサルティング）■自宅介護のための建物の調査、 診断、 増改修工事の設計、 施工 2024年1月doda掲載求人より引用,
2024-08-01,株式会社大黒,医療機器卸,無,和歌山県和歌山市手平3-8-43,1952,代表取締役 堀井 啓,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日本放射線防禦株式会社,医療機器メーカー業界,求人なし,大阪府堺市堺区北花田口町3-2-10,1959,代表取締役社長 西川 元典,,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ミユキ技研,医療機器卸,求人なし,東京都文京区本郷3-18-14本郷ダイヤビル 6Ｆ,1978,代表取締役 馬瀬 隆造,,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
