更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,平均年齢,従業員数,企業URL,資本金,事業内容
2024-08-01,医療法人社団なかにし小児科クリニック,病院・大学病院・クリニック,求人なし,東京都江戸川区西葛西5-1-8トーショービル 1Ｆ,2002,理事長 中西 茂則,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団桂医院,病院・大学病院・クリニック,求人なし,東京都江戸川区平井1-17-42Ｆ,2004,理事長 桂 俊司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団慶友形成クリニック,病院・大学病院・クリニック,求人なし,東京都江戸川区船堀3-5-7船堀駅前トキタワー 5Ｆ,2004,理事長 蘇 雅宏,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団さの耳鼻科,病院・大学病院・クリニック,求人なし,東京都江戸川区東葛西6-1-17第6カネ長ビル 302,2005,理事長 佐野 良一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団玉城眼科,病院・大学病院・クリニック,求人なし,東京都江戸川区東小岩6-8-14,2007,理事長 玉城 宏一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団青木クリニック,病院・大学病院・クリニック,求人なし,東京都江戸川区宇喜田町1039-1エクセラージュ船堀 102,2013,理事長 青木 正巳,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団梅津クリニック,病院・大学病院・クリニック,求人なし,東京都足立区綾瀬3-15-20遠藤ビル 2Ｆ,1998,理事長 梅津 亮二,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団長門クリニック,病院・大学病院・クリニック,求人なし,東京都足立区中川2-5-8,1996,理事長 渡邉 秀樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団栗島診療所,病院・大学病院・クリニック,求人なし,東京都足立区青井6-15-3,1987,理事長 大山 理恵,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団江北医院,病院・大学病院・クリニック,求人なし,東京都足立区谷在家2-9-15,1997,理事長 金載赫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団嶋津医院,病院・大学病院・クリニック,求人なし,東京都足立区綾瀬4-18-6,1997,理事長 嶋津 達,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団番場整形外科医院,病院・大学病院・クリニック,求人なし,東京都足立区梅田7-10-2,1998,理事長 番場 哲司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団松尾クリニック,病院・大学病院・クリニック,求人なし,東京都足立区谷中5-11-191Ｆ,1993,理事長 松尾 泰伸,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団愛育苑診療所,病院・大学病院・クリニック,求人なし,東京都葛飾区水元3-13-6,1988,理事長 富田 富士子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団いとう皮膚科形成外科,病院・大学病院・クリニック,求人なし,東京都葛飾区新小岩1-37-8三光堂ビル 1Ｆ、2Ｆ,1997,理事長 伊東 宏,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団加藤医院,病院・大学病院・クリニック,求人なし,東京都葛飾区金町3-20-5,1995,理事長 加藤 雅治,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団吉川内科医院,病院・大学病院・クリニック,求人なし,東京都葛飾区白鳥3-31-2101,1991,理事長 吉川 斉克,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団佐藤内科,病院・大学病院・クリニック,求人なし,東京都葛飾区亀有3-17-9佐藤ビル 1Ｆ,2000,理事長 佐藤 弘,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団菊島小児科医院,病院・大学病院・クリニック,求人なし,東京都葛飾区東立石3-24-162Ｆ,2005,理事長 菊島秀丸,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団金町整形外科,病院・大学病院・クリニック,求人なし,東京都葛飾区東金町2-24-3,2007,理事長 山口 洋,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,43 百万円,
2024-08-01,医療法人社団内山胃腸科,病院・大学病院・クリニック,求人なし,東京都町田市旭町1-15-23,1988,理事長 岩淵 めぐみ,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団平松耳鼻咽喉科医院,病院・大学病院・クリニック,求人なし,東京都町田市能ヶ谷1-7-1ダイヤモンドビル 2ＦＡ2,1989,理事長 平松 宏之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,54 百万円,
2024-08-01,医療法人社団山口小児クリニック,病院・大学病院・クリニック,求人なし,東京都町田市野津田町1364,1995,理事長 今井 丈英,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団小泉医院,病院・大学病院・クリニック,求人なし,東京都町田市玉川学園2-5-24,1996,理事長 小泉 明人,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団成瀬台耳鼻咽喉科,病院・大学病院・クリニック,求人なし,東京都町田市成瀬台3-8-16（1Ｆ）,1996,理事長 井藤 博之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,88 百万円,
2024-08-01,医療法人社団かねこ大腸肛門クリニック,病院・大学病院・クリニック,求人なし,東京都町田市森野1-25-4,1998,理事長 金子 等,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団鈴木内科医院,病院・大学病院・クリニック,求人なし,東京都町田市三輪緑山3-22-11,2000,理事長 鈴木 房雄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団石井メンタルクリニック,病院・大学病院・クリニック,求人なし,東京都町田市能ヶ谷1-8-1神藏ビル1Ｆ101,2003,理事長 石井 徹郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団園田クリニック,病院・大学病院・クリニック,求人なし,東京都町田市南成瀬1-8-21成瀬メディカルビル 3Ｆ,2006,理事長 園田 和彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団汎愛堂小松外科胃腸科,病院・大学病院・クリニック,求人なし,東京都小金井市本町2-20-20小松ビル 1Ｆ,1995,理事長 小松 淳二,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団平田クリニック眼科,病院・大学病院・クリニック,求人なし,東京都国分寺市日吉町1-18-56,1997,理事長 平田 裕子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団村上医院,病院・大学病院・クリニック,求人なし,東京都府中市宮西町5-2,1998,理事長 村上 彰,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団川嶋クリニック,病院・大学病院・クリニック,求人なし,東京都府中市緑町3-5-7第二木城ビル 3Ｆ,2000,理事長 川嶋 孝雄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団仙川さとうクリニック,病院・大学病院・クリニック,求人なし,東京都調布市仙川町2-18-15メゾン仙川 1Ｆ,2001,理事長 佐藤 正邦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団えはら医院,病院・大学病院・クリニック,求人なし,東京都府中市若松町3-35-7,2002,理事長 江原寬,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団調布眼科医院,病院・大学病院・クリニック,求人なし,東京都調布市布田3-5-1,1993,理事長 大野 仁,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団柏田内科クリニック,病院・大学病院・クリニック,求人なし,東京都狛江市西野川1-15-19覚東弐番館1ＦＥ号室,1992,理事長 柏田 和子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団八木整形外科,病院・大学病院・クリニック,求人なし,東京都武蔵野市境南町2-3-16武蔵境高木ビル 7Ｆ,1994,理事長 八木正博,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団岡庭医院,病院・大学病院・クリニック,求人なし,東京都三鷹市井の頭3-21-162Ｆ,2000,理事長 岡庭 孝,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団加藤整形外科医院,病院・大学病院・クリニック,求人なし,東京都三鷹市井口2-3-11Ｆ,2000,理事長 加藤 謙二,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団石戸谷小児科,病院・大学病院・クリニック,求人なし,東京都狛江市中和泉1-1-1狛江ＹＳビル 4Ｆ,2006,理事長 石戸谷 尚子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団こうだ歯科医院,病院・大学病院・クリニック,求人なし,東京都国分寺市本多5-5-1第5千代鶴ビル 101,2007,理事長 國府田 英敏,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団くりはら耳鼻咽喉科,病院・大学病院・クリニック,求人なし,東京都三鷹市牟礼7-6-9,2007,理事長 栗原 透,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団かみやま内科クリニック,病院・大学病院・クリニック,求人なし,東京都武蔵野市境1-9-9温泉通りビル 1Ｆ,2011,理事長 神山 俊典,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団わきクリニック,病院・大学病院・クリニック,求人なし,東京都武蔵野市中町1-9-8三協第一ビル 2Ｆ,2012,理事長 和木 祐一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団鹿島医院,病院・大学病院・クリニック,求人なし,東京都東久留米市南沢4-3-2,1993,理事長 鹿島 研司,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,33 百万円,
2024-08-01,医療法人社団浅谷眼科,病院・大学病院・クリニック,求人なし,東京都東村山市本町3-8-43,1993,理事長 淺谷 浩正,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団山之内整形外科,病院・大学病院・クリニック,求人なし,東京都小平市仲町241-16,1993,理事長 山之内 晋,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団おばら歯科医院,病院・大学病院・クリニック,求人なし,東京都西東京市西原町5-3-1レアール田無 105,2006,理事長 小原 光一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団ふじ井内科クリニック,病院・大学病院・クリニック,求人なし,東京都清瀬市元町1-11-14第一浅見ハイツ 1Ｆ,2006,理事長 藤井 守,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団安藤内科クリニック,病院・大学病院・クリニック,求人なし,東京都東大和市清水2-809-36,1999,理事長 安藤隆夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団石山医院,病院・大学病院・クリニック,求人なし,東京都東大和市南街1-32-4（1Ｆ）,2004,理事長 石山 紘,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
