更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,平均年齢,従業員数,企業URL,資本金,事業内容
2024-08-01,医療法人社団マイスター,病院・大学病院・クリニック,求人なし,東京都世田谷区玉川3-6-1第6明友ビル 1Ｆ,2005,理事長 山下 智嗣,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,75 百万円,
2024-08-01,医療法人社団長伸会,病院・大学病院・クリニック,求人なし,東京都世田谷区桜丘4-16-9ベストライフ世田谷 1Ｆ,2006,理事長 柿沼 三郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,208 百万円,
2024-08-01,医療法人社団成城さとうクリニック,病院・大学病院・クリニック,求人なし,東京都世田谷区砧8-33-10,1997,理事長 佐藤 始,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,377 百万円,
2024-08-01,医療法人社団明匠会,病院・大学病院・クリニック,求人なし,東京都世田谷区太子堂2-29-1グランヴィア三軒茶屋 1Ｆ,2007,理事長 大樂 明広,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,20 百万円,
2024-08-01,医療法人社団シンセリティ,病院・大学病院・クリニック,求人なし,東京都世田谷区下馬3-10-7,2007,理事長 稲見 誠,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,143 百万円,
2024-08-01,医療法人社団誠清会,病院・大学病院・クリニック,求人なし,東京都世田谷区上馬3-18-11エルフレア駒沢 3Ｆ,2007,理事長 清水 顕,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団寿恵会,その他医療関連,求人なし,東京都世田谷区深沢1-39-10,2003,理事長 日吉 晴久,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,207 百万円,
2024-08-01,医療法人社団オーラルプロデュース,病院・大学病院・クリニック,求人なし,東京都世田谷区上北沢3-6-21松沢生協ビル 1Ｆ,2010,理事長 亀井 勝行,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団青松会,病院・大学病院・クリニック,求人なし,神奈川県横浜市港北区日吉2-1-1東急日吉駅ビル 3Ｆ,1993,理事長 山本 成允,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団ホームアレー,病院・大学病院・クリニック,求人なし,東京都世田谷区下馬6-17-12セトル学芸大 1Ｆ,2013,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団想和会,病院・大学病院・クリニック,求人なし,東京都世田谷区鎌田3-17-61Ｆ,2013,理事長 服部 博之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団桜晴会,病院・大学病院・クリニック,求人なし,東京都世田谷区桜新町1-11-5,2013,理事長 池上 晴彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,11 百万円,
2024-08-01,医療法人社団晨光会,病院・大学病院・クリニック,求人なし,東京都文京区根津2-15-11ルミエール2Ｆ,1991,理事長 佐々木 眞澄,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人財団東友会,病院・大学病院・クリニック,求人なし,東京都渋谷区富ヶ谷1-46-91Ｆ,2000,理事長 城下 尚,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,50 百万円,
2024-08-01,医療法人社団敬潤会,病院・大学病院・クリニック,無,東京都渋谷区松濤1-25-181Ｆ,2004,理事長 保母 浩児,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,20 百万円,
2024-08-01,医療法人社団友志会,病院・大学病院・クリニック,求人なし,東京都渋谷区恵比寿南1-25-1恵比寿プラックスビル 3Ｆ,2005,理事長 南 和友,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,21 百万円,
2024-08-01,医療法人社団紘朗会,病院・大学病院・クリニック,求人なし,東京都港区南麻布4-14-6バルビゾン34番館6Ｆ,2006,理事長 川嶋 千朗,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,22 百万円,
2024-08-01,医療法人社団建美会,病院・大学病院・クリニック,求人なし,東京都渋谷区渋谷1-14-14ＴＫ渋谷東口ビル 6Ｆ,2007,理事長 平井 隆,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団福啓会,その他医療関連,求人なし,東京都渋谷区渋谷1-23-18,2007,理事長 小野 貴庸,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団渋美会,病院・大学病院・クリニック,無,東京都渋谷区代々木2-16-1宮坂甲斐路ビル 1Ｆ,2008,理事長 大谷 洋一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,20 百万円,訪問診療・外来診療 2023年10月doda掲載求人より引用
2024-08-01,医療法人社団孝和会,病院・大学病院・クリニック,無,東京都渋谷区宇田川町20-11渋谷三葉ビル 5Ｆ,1990,理事長 加藤 周,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団タカラ会,病院・大学病院・クリニック,求人なし,東京都渋谷区恵比寿4-20-3恵比寿ガーデンプレイス 4Ｆ,1994,理事長 高良 巖,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団絹和会,病院・大学病院・クリニック,求人なし,東京都渋谷区代々木5-10-10,2011,理事長 井上 雄一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,398 百万円,
2024-08-01,医療法人社団バリューメディカル,病院・大学病院・クリニック,求人なし,東京都渋谷区千駄ヶ谷5-25-5バリューＨＲ代々木ビル 2Ｆ,1999,理事長 西村 崇,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団五香会,病院・大学病院・クリニック,求人なし,東京都渋谷区富ヶ谷2-20-16上永ビル 3Ｆ,2006,理事長 田中 宏,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,14 百万円,
2024-08-01,医療法人社団フォールデイズ,病院・大学病院・クリニック,求人なし,埼玉県越谷市越ヶ谷1-3-8マチナミュラー3Ｆ4Ｆ,2012,理事長 渡邉 慶,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,15 百万円,
2024-08-01,医療法人社団雄秀会,病院・大学病院・クリニック,求人なし,東京都豊島区西池袋2-35-8,2013,理事長 村上 雄太,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団ＥＨＤ,その他医療関連,求人なし,東京都渋谷区広尾1-11-5朝日広尾マンション 204,2013,理事長 前島 哲也,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団臨応会,福祉・介護関連サービス,求人なし,東京都目黒区碑文谷2-8-2Ｃｏｃｏｃｈｉａ三愛碑文谷 1Ｆ,2014,理事長 林 遼太郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,16 百万円,
2024-08-01,医療法人社団菱秀会,病院・大学病院・クリニック,求人なし,東京都新宿区西新宿7-5-25西新宿木村屋ビルディング 2Ｆ,1994,理事長 永積 惇,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,75 百万円,
2024-08-01,医療法人社団恵奈会,病院・大学病院・クリニック,求人なし,東京都新宿区西新宿6-5-1新宿アイランド 2Ｆ,1997,理事長 江藤 一之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,37 百万円,
2024-08-01,医療法人社団あけぼの会,病院・大学病院・クリニック,求人なし,東京都新宿区下落合4-23-21,1992,理事長 山本 史郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団医進会,病院・大学病院・クリニック,求人なし,東京都新宿区大久保1-11-3大東ビル 2Ｆ,2003,理事長 小田 治範,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,5 百万円,
2024-08-01,医療法人社団寿慶会,病院・大学病院・クリニック,求人なし,東京都新宿区百人町4-9-7新宿ユーエストビル 2Ｆ,2003,理事長 伊崎 寿之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,630 百万円,
2024-08-01,医療法人社団メディカルフェニックス,病院・大学病院・クリニック,無,神奈川県鎌倉市大船1-3-9ＭＳ大船ビル 1Ｆ,2005,理事長 阿部 公彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,161 百万円,MRI・CTの画像検査診断に特化した専門クリニック★大学病院、医療機関(医科・歯科)、健保組合などから検査のご紹介を頂いています。「当日検査、当日診断、当日結果渡し」にこだわり、患者様視点での医療の提供を心がけています。★シーメンス社、フィリップス社、キヤノン社製の最新MRI、CTを104台保有。AIの活用等にも取り組んでいます。※X線撮影（一般撮影CR）、エコー、骨密度なども整備。 2024年2月doda掲載求人より引用
2024-08-01,医療法人社団メディカル・プラス,病院・大学病院・クリニック,求人なし,東京都渋谷区代々木2-7-8東京南新宿ビルディング 6Ｆ,2003,理事長 林 和弘,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団信濃会,病院・大学病院・クリニック,求人なし,東京都新宿区左門町20四谷メディカルビル 3Ｆ,2005,理事長 藤田 雅巳,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,308 百万円,
2024-08-01,医療法人社団四谷しらと眼科,病院・大学病院・クリニック,求人なし,東京都新宿区左門町2-6ワコービル3Ｆ,2005,理事長 白土 城照,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,212 百万円,
2024-08-01,医療法人社団ソルジェンテ,病院・大学病院・クリニック,求人なし,東京都渋谷区千駄ヶ谷5-27-5リンクスクエア新宿新宿・代々木メディカルモール3Ｆ303、304室,2006,理事長 内田 佳孝,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,36 百万円,
2024-08-01,医療法人社団聡実会,病院・大学病院・クリニック,求人なし,東京都中央区銀座3-9-19吉澤ビル 6Ｆ,2006,理事長 大西 文惠,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団予防会,病院・大学病院・クリニック,求人なし,東京都新宿区北新宿1-13-19弘林ビル6Ｆ,2007,理事長 下村 正美,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,33 百万円,
2024-08-01,医療法人社団ＩＭＡ,病院・大学病院・クリニック,求人なし,東京都新宿区四谷1-8-14四谷一丁目ビル2Ｆ202,2011,理事長 保坂 純郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,50 百万円,
2024-08-01,医療法人社団吉医会,病院・大学病院・クリニック,求人なし,東京都新宿区四谷1-3マンダリンビル 6Ｆ,2011,理事長 吉澤 和彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,47 百万円,
2024-08-01,医療法人社団愛智会,病院・大学病院・クリニック,求人なし,東京都新宿区余丁町8-7抜弁天ビル 1Ｆ,2012,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,23 百万円,
2024-08-01,医療法人社団珠ＭＥＤＩＣＡＬ,病院・大学病院・クリニック,求人なし,東京都新宿区上落合2-18-15,2013,理事長 髙島 正樹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,医療法人社団歯優会,病院・大学病院・クリニック,求人なし,東京都中野区東中野1-32-5ＫＳＣｏｕｒｔ山手 2Ｆ,1999,理事長 馬場 史生,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,15 百万円,
2024-08-01,医療法人社団仁医会,その他医療関連,求人なし,東京都中野区東中野1-58-121Ｆ,1989,理事長 飯國 紀一郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,255 百万円,
2024-08-01,医療法人社団永眞会,病院・大学病院・クリニック,求人なし,東京都中野区野方5-29-3,1993,理事長 糸永 知二,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,58 百万円,
2024-08-01,医療法人社団啓成会,病院・大学病院・クリニック,求人なし,東京都練馬区豊玉北6-14-11ＫＳビル 1Ｆ,1993,理事長 永廣晋哉,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
