更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-08-01,株式会社東興,その他,1,■事業内容： グループ各社のマネジメント・セクションとして、総務、広報、営業、新規事業開発など、多くの機能を果たしています。【グループ会社】◎株式会社 日本平ホテル 日本平の山頂に広大な敷地を有する日本平ホテルは、ブライダルや大規模のレセプション機能も兼ね備えた多目的ホテルとして、2012年9月リニューアルオープン。プライベートからビジネスユースまで、多くの方に幅広くご利用いただいています。◎株式会社 ニッセー <清涼飲料水製造・開発事業部門>およそ400種類に及ぶ缶飲料、ペットボトル飲料、ビン飲料を、大手クライアント40社余りに供給するODM企業です。,静岡県静岡市葵区紺屋町11,1958,,25,50百万円,,http://www.scg.jp,
2024-07-01,日本電研工業株式会社,その他,7,■事業内容： ○電動機、発電機、電気制御機器の製作、改造、修理、販売、調整・整備○重研削機械の設計、製作。 昇降機販売、据付、保守○空調、給排水衛生設備の設計・施工 ■ビジョン： 社会への「貢献」、自己の「研鑚」、次代への「継承」,兵庫県姫路市御国野町御着字長寄266,1948,,104,40百万円,40.0,https://denkenk.co.jp/outline,
2024-08-01,株式会社大阪ボイラー製作所,その他,2,■事業内容： 船舶用ボイラー及び各種圧力容器の開発・設計・製造・販売,大阪府大阪市西淀川区竹島5-2-28,1925,,100,73百万円,39.0,http://www.osakaboiler.co.jp,
2024-07-01,株式会社髙尾鉄工所,その他,11,■事業概要：工業用及び空調用各種大型ボイラ、圧力容器、熱交換器、公害防止機器その他関連機器の設計、製造、販売、並びに、据付、改良工事、保守メンテナンスを行っています。,大阪府豊中市島江町1-3-29,1908,,100,100百万円,45.0,http://www.takao.boiler.co.jp/,
2024-07-01,関西通信電線株式会社,その他,2,■事業内容：電線（衛星放送受信同軸ケーブル・コンピュータ用ケーブル・LAN用ケーブル・有線放送用ケーブル・その他通信ケーブル）の製造・販売,兵庫県宝塚市高松町13-34,1965,,88,30百万円,,http://www.kantsu.co.jp/,
2024-07-01,株式会社エオネックス,その他,2,■事業内容：・温泉…温泉調査、温泉掘削工事、温泉設備工事、メンテナンス、省エネサービス・物理検層…電気検層、温度検層、孔径検層、流速比検層、孔内カメラ撮影・水利用…地下水調査、治水対策調査／設計、さく井工事、設備工事・情報地質…地質情報管理システム（GIS）による地質情報システム・地盤工学…各種構造物地盤調査、軟弱地盤調査／解析、土質及び岩石試験・地盤防災…地滑り、急傾斜地対策調査／設計／工事、砂防／道路防災調査・環境調査…水質及び底質、大気質、騒音及び振動、アスベスト、PCB、放射能測定,石川県金沢市東蚊爪町1-19-4,1967,,160,33百万円,,https://www.chika.co.jp/,
2024-07-01,独立行政法人国際協力機構 (Japan International Cooperation Agency Vietnam Office),特殊法人・財団法人・その他団体・連合会,1,国際協力,"11th floor CornerStone building, 16 Phan ChuTrinh, Hoan Kiem, Ha Noi／ベトナム",1992,,,,,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010641990/: 'NoneType' object has no attribute 'get',Chief Representative Mr.Sugano Yuichi
2024-06-01,関計株式会社,その他,1,■事業内容：関計株式会社は計測機器、クリーン機器、建築資材（タイル・釘・ダブロックネイル）、不動産等の様々な分野の商品を取り扱い、建設業工事（電気工事、建築工事、電気通信工事、管工事、タイル工事等）、クリーンルーム設計、メンテナンスを行う技術系の総合商社です。■企業方針：私達はお客様を通して、また、立場に立って提案し、環境、安全に取り組むことにより社会に貢献する。感性を豊かに持ち創意工夫する事により良質のサービスと付加価値のある技術を提供し、お客様、社会に喜んで頂く企業となる。,大阪府大阪市福島区福島6-15-10ODDESSA北梅田 2F,1961,,68,80百万円,,http://www.kankei.co.jp/index.html,
2024-08-01,株式会社サイガ,その他,2,■事業内容：クレーン・リース業、重量物運搬据付業、プラント組立定期補修業、民間車検整備事業,大阪府高石市高砂2-5,1967,,160,48百万円,,http://www.saiga.info/,
2024-06-01,みどり産業株式会社,その他,2,当社は千葉県市原市・千葉市・成田市・袖ヶ浦市等を中心に廃棄物の収集運搬・リサイクルを行う会社です。■事業概要：当社は一般廃棄物や産業廃棄物の収集運搬・中間処分を事業として展開しております。自社工場を持ち、収集・運搬、処理、再生まで一貫して行っております。・法人・個人事業主向けに一般・産業廃棄物の収集・運搬・家庭（個人）向けに粗大ごみや不用品のリサイクル、遺品整理 等・リサイクル事業■会社の特徴：当社に関する様々な数字や特徴、会社紹介動画等を掲載しております。ご参照ください。https://www.midori-sangyou.co.jp/aboutus/,千葉県市原市五井9093-3,1977,,200,10百万円,44.0,https://www.midori-sangyou.co.jp,
2024-08-01,株式会社キューコーリース,その他,1,■業務内容：・法人向け金融サービス（リース、割賦販売、オートリース）・環境エネルギーサービス（エネルギーサービス事業、再生可能エネルギー事業）,福岡県福岡市中央区高砂2-10-1九電工グループビル6・7F,1988,,84,,39.2,http://www.kyuko-lease.co.jp/,
2024-06-01,株式会社茨城ケイテクノ,その他,1,■事業内容：・電気工事、電気通信工事、消防施設工事、ビル設備の保守管理・上記各号に付帯する一切の業務,茨城県水戸市城南2-7-14,1997,,36,50百万円,43.0,http://www.i-ktechno.co.jp/,
2024-07-01,一般財団法人日本情報経済社会推進協会,特殊法人・財団法人・その他団体・連合会,3,■事業内容：（1）個人情報保護のための認証制度等の運営…プライバシーマーク制度の運用（2）認定個人情報保護団体の運営…認定個人情報保護団体業務の実施（3）電子情報利活用基盤の整備に関する調査研究…情報政策支援に係る調査研究、次世代電子情報の利活用に関する調査研究（4）インターネット上の情報の信頼性の確保…電子契約をはじめとした電子化の支援、トラストサービスの信頼性の評価、標準企業コード／OSI識別子登録・管理、電子メールなりすまし対策の促進（5）電子署名・認証制度における指定調査機関業務の実施等…特定認証業務に係る指定調査機関業務の実施,東京都港区六本木1-9-9六本木ファーストビル12F,1967,,84,,47.0,https://www.jipdec.or.jp/,
