更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,資本金,平均年齢,従業員数,企業URL,代表者,上場市場名
2024-07-01,株式会社姫路エンジニア,プラントメーカー・プラントエンジニアリング,2,■経営理念仕事を通じてお客様と共に歩み「人」が快適化かつ心地よく社会活動できるためのサービス等を提供し、みなさまの笑顔と幸せがすっと続くように私たちはサポートしていきます。■事業内容：同社は下記業務を行っております。 ・構内下請け・構内日常点検、保守点検・生産工程の職業AI／IOT技術を応用した企画開発・人工知能の各種技術を応用したシステムの企画開発、保守及び販売）・保守点検・労働者派遣事業,兵庫県姫路市網干区新在家2023-78,2018,20百万円,,6,なし,,
2024-08-01,株式会社秀建,内装・インテリア・リフォーム,8,■事業内容： ＜商業／公共施設における内装／建築の企画／設計／施工＞当社は、お客様のオンリーワン・パートナーになるために、一貰して本物をご提供し、様々な施設工事の各種セグメントを、設計・施工部門とSHUKENグループで連携することにより、お客様の事業活動に貢献できるパートナーとなることを目指しています。,千葉県千葉市稲毛区山王町303-2,2018,30百万円,,85,https://www.shuken.jp/,,
2024-08-01,株式会社SHUKEN Re,内装・インテリア・リフォーム,10,■事業内容：マンション・戸建てなどの住宅リフォーム、リノベーションのプラン・設計・施工■コンセプト：「あなたの好きな家はあなたとあなたの家族をハッピーにする。」をコンセプトに、多様なプランナーが既成にとらわれないアイデア・提案力で住まいをトータルにデザインします。なお、グループの不動産会社との連携によるワンストップサービス、家具工場で作るオーダーメイドファニチャーのサービスも合わせて活用することができます。,千葉県浦安市海楽2-5-35,2018,10百万円,35.2,37,https://shuken-renovation.jp/,,
2024-07-01,株式会社エカスインテリアワークス,内装・インテリア・リフォーム,2,当社は、美容室のリフォーム・リノベーション工事を請け負う会社です。元々、代表の齋藤が個人事業主としてマンションのリノベーションを請け負っていましたが、ある1件の美容室のリノベーションを担当したところ、それが好評につき、業界で口コミが広まり、現在の事業形態へと発展しました。自社で内装のデザイン・施工・インテリアや什器の手配まで一貫して請け負っております。■事業概要：・美容室を中心とした店舗デザイン・内装工事の請負 ・一般住宅・マンションのリフォーム・リノベーション■施工実績：当社HPをご参照ください。https://ekas.co.jp/works/,千葉県市原市菊間341,2018,10百万円,,3,https://ekas.co.jp/,,
2024-07-01,株式会社拓寿工業,建設コンサルタント,1,■事業内容足場工事塗装工事鍛冶工事その他,長野県松本市大字島内4023-1オフィスセビヤ2F,2014,3百万円,35.0,20,https://www.takuju-industry.co.jp/about_us/,,
2024-08-01,株式会社小森設備工業,設備管理・メンテナンス,5,■会社概要2019年に設立し、茨城に本社を置き、生活インフラである水回りの配管工事から、工場や商業施設、病院などの施設で使用する循環系工事、工場で使用する水、蒸気などの吸排気配管工事など幅広くサービス提供を行っております。■事業内容機器搬入、据付工事、給排水衛生設備工事、空調配管工事、配管ユニット施工、各種配管工事、配管架台工事,茨城県下妻市江1573-3,2019,5百万円,,10,なし,,
2024-08-01,ホームチアリー株式会社,住宅（ハウスメーカー）,1,当社は、個人向け木造住宅の設計・施工を請け負う会社です。手触りや温もりだけではなく、耐震性・耐久性にも優れた自然素材の家を建築し、伝統と現代のライフスタイルが調和する理想の住まいを提供します。■事業概要：・個人向け木造住宅の設計・施工■当社の特徴：・お客様に寄り添った完全自由設計・無垢材を使用した建築：調湿作用のあるヒノキの構造材、温もりが感じられる無垢の床材、開放的な空間を演出する化粧梁等、素材の良さを活かした家づくりをしています。,三重県三重郡菰野町大字榊890-7,2018,5百万円,,6,https://www.homecheery.jp/,,
2024-08-01,株式会社ＦＩＲＳＴ,サブコン,2,■企業概要： 電気工事を主体に受変電設備工事、電気通信、機械移設に伴う電気配線工事を行なっています。また施設・プラントの空気環境改善と作業効率アップ、省エネルギー化によるコストダウンのご提案を行う事で、お客様のビジネスを円滑にすることを目指しています。,福岡県北九州市小倉北区三萩野2-1-6津田第六ビル1F,2018,50百万円,,12,https://first-com.co.jp/index.php,,
2024-07-01,株式会社ＩＫＫＩ,内装・インテリア・リフォーム,2,■事業内容：内装工事業■当社の特徴：当社はホテルやビル、店舗などの内装工事を請け負っており、当社の工事品質は取引先のゼネコンなどからも非常に高い評価を頂戴しております。当社では工事品質、計画通りの工事進捗を重視した工事管理を実施しており、営業担当も取引先、工事現場と密な連携を取りながら取引先の信頼獲得に尽力しております。,愛知県瀬戸市塩草が丘3-59,2018,5百万円,44.0,9,なし,,
2024-07-01,株式会社耕翔設備,サブコン,1,■事業内容：【給排水衛生設備設計施工】老人ホーム施設・マンション・事務所ビルの新築に伴う給排水設備設計施工を承っております。豊富な経験を持つスタッフが、水道局との事前協議から設計施工に至るまで管理しています。【消火設備配管設計施工】消火設備はお客様にとって安全設備の装置になります。消防署と打合わせの上、消防申請を提出し、施工管理しています。建物の増改築工事も同様に対応しています。【空調設備設計施工】お客様に合わせて打合せ等を行い建物に合った空調環境を提供します。,大阪府東大阪市新庄2-9-7,2018,5百万円,,4,https://kosho-setsubi.co.jp/,,
2024-07-01,株式会社ファンリノベ,内装・インテリア・リフォーム,2,■事業内容： ・不動産仲介・不動産売買・リノベーション・リフォーム・設計デザイン・施工・新築物件購入からリノベーション、そして住み始めてからのアフターサービスまで、すべてをワンストップで提供できる会社です。,大阪府吹田市江坂町1-23-32リバーボール2F,2018,20百万円,31.0,10,https://fanrenove.co.jp/,,
2024-07-01,日本水機工株式会社,サブコン,4,■事業内容： 【ウォータージェット工事】コンクリート除去、表面処理、塗膜除去、洗浄、区画線抹消【カッター・コア工事】アスファルト、コンクリート、カッター工事、コア工事【アンカー工事】ケミカルアンカー・差筋アンカー・工事【試験・調査】鉄筋探査、X線調査（非破壊試験）、アンカー引張試験【交通安全施設工事】区画線、道路標識設置、防護柵設置工事【特殊解体工事】ワイヤーソーイング工法・ウォールソーイング工法【解体工事】コンクリート、鉄骨、木造建物など総合解体、密集地ビル無公害解体【環境対策工事】アスベスト除去工事、ダイオキシン防染工事、土壌汚染処理工事,岐阜県岐阜市六条江東2-8-8-105,2018,5百万円,,25,https://www.j-mizukikou.jp,,
2024-08-01,株式会社Ｌｕｕｐ,土地活用,41,【事業内容】Luupは電動キックボードをはじめとする電動マイクロモビリティのシェアリングサービス「LUUP（ループ）」を日本社会で安全に実装することを目指しており、「街じゅうを『駅前化』するインフラをつくる」をミッションとして掲げています。,東京都千代田区神田佐久間町3-21-24AKIHABARACENTRALSQUARE4F,2018,,,,https://luup.sc/,,
2024-07-01,株式会社ケーネクスト,内装・インテリア・リフォーム,1,■事業内容： （1）内装・リフォーム・水回り戸建住宅やマンション、各種施設やテナントビルなどにおける各種リフォームを承ります。豊富な経験を活かして、設計から施工、アフターフォロー・メンテナンスまでお任せいただけます。（2）原状回復工事原状回復工事は賃貸で貸し出しているオフィスやお部屋や家を現在の状態から、入居時の状態に仕上げるものです。クロス張替えや床張替え、各種リペア補修など修繕工事全般を請け負っております。（3）その他外構リフォームや原状回復工事などの内装工事以外にも、外構工事も請け負っております。お家の顔となる、外の駐車場や塀、お庭に手を加え、お客様の理想に近づけていきます。,東京都中野区本町5-29-11-101,2018,3百万円,,2,https://knext.jp/,,
2024-08-01,株式会社林田塗装,サブコン,1,■一級建築塗装事務所■塗装工事業／大工工事業／左官工事業／板金工事業／屋根工事業／電気工事業／管工事業／タイル・れんが・ブロック工事業／鉄筋工事業／防水工事業内装工事業／造園工事業／消防施設工事業／解体工事業／リフォーム事業【建築許可】◆千葉県知事 許可（般-2）第54210号【所属団体】一般社団法人日本塗装工業会会員,千葉県鎌ケ谷市東道野辺5-16-24,2008,,40.0,16,https://hayashida-tosou.com,代表取締役 林田 裕貴,
2024-06-01,株式会社四国合人社,不動産管理,1,■主な事業内容（1）不動産の売買、仲介、管理、賃貸借及び鑑定に関する業務（2）ビル・マンション等不動産の総合管理,香川県高松市磨屋町3-1,2018,,,,なし,,
2024-06-01,株式会社ＩＭＡＺ,設備管理・メンテナンス,3,■事業内容：下水道維持管理業 環境事業 水処理施設各種清掃 調整池清掃 宅内配管清掃 貯水槽清掃 給排水設備工事 産業廃棄物収集運搬業 片付け・遺品整理■企業概要：当社は下水道維持管理を主要事業として行っています。現在の社会生活では水に関わる環境は生活に欠かせない部分であり、健全で安心したより良い社会生活をおくるためには水に関わるすべての施設の維持管理が必要です。当社では、地域密着、「安全・安心・今直ぐ」をモットーに24時間、365日の体制で安心して生活できる環境と地域環境の保全に取り組みます。一秒でもはやく駆けつけ、より迅速により良いサービスをより安全に提供してまいります。,愛知県半田市乙川畑田町1-8,2018,10百万円,,31,https://imaz.co.jp/,,
2024-07-01,株式会社広島合人社,不動産管理,2,■主な事業内容（1）不動産の売買、仲介、管理、賃貸借及び鑑定に関する業務（2）ビル・マンション等不動産の総合管理,広島県広島市中区袋町4-31,2018,,,,http://www.gojin.co.jp/,,
2024-06-01,株式会社中部合人社,不動産管理,1,■主な事業内容（1）不動産の売買、仲介、管理、賃貸借及び鑑定に関する業務（2）ビル・マンション等不動産の総合管理,愛知県名古屋市中区栄2-3-1,2018,,,,なし,,
2024-06-01,株式会社近畿合人社,不動産管理,1,■主な事業内容（1）不動産の売買、仲介、管理、賃貸借及び鑑定に関する業務（2）ビル・マンション等不動産の総合管理,京都府京都市下京区西洞院通塩小路上ル東塩小路町608-9,2018,,,,なし,,
2024-08-01,WITHDOM Group株式会社,住宅（ハウスメーカー）,10,■事業内容： 注文住宅建設（完全自由設計）,福岡県福岡市博多区博多駅東1-18-25,2018,5百万円,,44,https://withdom-group.jp/,,
