更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,平均年齢,従業員数,企業URL,資本金,事業内容,上場市場名
2024-08-01,株式会社Ｔｓｕｔｏｍｕ　ＦＵＳＥ，ＰｈＤ　Ｓｐｏｒｔ　Ｐｓｙｃｈｏｌｏｇｙ　Ｓｅｒｖｉｃｅｓ,その他専門コンサルティング,求人なし,東京都世田谷区豪徳寺1-9-9,2013,代表取締役 布施 努,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,ＲＹＵＪＩＮ　Ｐａｔｅｎｔ＆Ｌｉｃｅｎｓｉｎｇ株式会社,特許事務所・弁理士事務所,求人なし,東京都中央区日本橋室町4-3-14日本橋北村ビル 5Ｆ,2008,代表取締役 龍神 嘉彦,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社Ｍａｋｏｔｏ　Ｉｎｖｅｓｔｍｅｎｔｓ,総合コンサルティング,求人なし,東京都新宿区神楽坂2-9,2006,代表取締役 シュミット ブラッド,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,,
2024-08-01,株式会社フードテックキャピタル,財務・会計アドバイザリー（FAS）,求人なし,東京都港区北青山2-12-15Ｇ－ＦＲＯＮＴ ＡＯＹＡＭＡ 9Ｆ,2004,代表取締役 鈴木 大徳,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,100 百万円,,
2024-08-01,Ｔｏｋｙｏ　Ｃｒｅａｔｉｖｅ株式会社,その他専門コンサルティング,求人なし,東京都墨田区横網1-10-5,2013,代表取締役 小野沢 隆,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,90 百万円,,
2024-08-01,株式会社Ｆａｃｅ　Ｉｎｔｅｌｌｉｇｅｎｃｅ　＆　ｃｏ．,経営・戦略コンサルティング,求人なし,茨城県つくば市沼田977,2007,代表取締役 古橋 香緒里,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,コネクトハブ株式会社,組織人事コンサルティング,求人なし,神奈川県川崎市中原区上丸子山王町2-1332グランデュール山王102,2014,代表取締役 箭内 智,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,6 百万円,,
2024-08-01,株式会社テイクヒルズ,経営・戦略コンサルティング,求人なし,神奈川県横浜市西区みなとみらい2-2-1横浜ランドマークタワー30Ｆ,2001,代表取締役 岩田 佑介,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社Ｇｌｏｂａｌ　ＩＢＩＳ,マーケティング・リサーチ,求人なし,東京都港区西新橋1-15-6内幸町企画ビル 9Ｆ,2006,代表取締役 福本 秀隆,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,7 百万円,,
2024-08-01,ＹＭ　Ｓｏｌｄｅｒ株式会社,その他専門コンサルティング,求人なし,神奈川県秦野市今川町5-5,2012,代表取締役 山口 敏和,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,2 百万円,,
2024-08-01,株式会社小倉広事務所,経営・戦略コンサルティング,求人なし,東京都渋谷区渋谷1-1-3アミーホール3Ｆ,2004,代表取締役 小倉 広,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社Ｓｉｎｇｕｌａｒｉｔｙ,その他専門コンサルティング,求人なし,東京都千代田区丸の内2-4-1丸の内ビルディング 23Ｆ,2013,代表取締役 柳田 裕一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社アート・コンサルティング・ファーム,その他専門コンサルティング,求人なし,神奈川県横浜市中区海岸通3-12-1ミナトイセビル 8Ｆ,2002,代表取締役 加藤 淳,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,アイティ経営コンサルタント株式会社,経営・戦略コンサルティング,求人なし,富山県富山市舟橋南町1-25,2000,代表取締役 長棟 隆,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,5 百万円,,
2024-08-01,株式会社Ｒｅａｌｔｏｒ　Ｓｏｌｕｔｉｏｎｓ,経営・戦略コンサルティング,求人なし,滋賀県草津市南草津2-1-7ラクーンビル 1Ｆ,2010,代表取締役 内山 義之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,テキックス株式会社,その他専門コンサルティング,求人なし,大阪府大阪市中央区内久宝寺町2-6-101501,2008,代表取締役 石田 秀朗,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社日中貝田ビジネスサービス,会計事務所,求人なし,大阪府大阪市天王寺区石ケ辻町9-17804,1989,代表取締役 貝田 雅和,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社ＨＮハンズオンパートナーズ,財務・会計アドバイザリー（FAS）,求人なし,大阪府大阪市西区京町堀1-8-35四ツ橋鴻池ビル 6Ｆ,2008,代表取締役 西本 洋,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,90 百万円,,
2024-08-01,株式会社ＨＢＣ,その他専門コンサルティング,求人なし,大阪府大阪市北区角田町8-47阪急グランドビル20Ｆ,2009,代表取締役 濵岡均,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社オフィスＲｙｕ,その他専門コンサルティング,求人なし,兵庫県姫路市玉手1-204-1ブルージュ玉手 1Ｆ,2010,代表取締役 柳 福女,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社ドリームフロントホールディングス,経営・戦略コンサルティング,求人なし,兵庫県尼崎市南武庫之荘1-8-24ソラリスビル 2Ｆ,2015,,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,,
2024-08-01,株式会社ＳＡＳＩ,経営・戦略コンサルティング,求人なし,兵庫県宝塚市仁川北3-6-3ジュエル仁川 102,2014,代表取締役 近藤 清人,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,5 百万円,,
2024-08-01,株式会社イデア・ビジネスクリエイト,経営・戦略コンサルティング,求人なし,兵庫県宝塚市売布1-26-3,2008,代表取締役 井原 準哉,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社三原経営サービスセンター,経営・戦略コンサルティング,求人なし,広島県福山市野上町3-15-5,1975,代表取締役 三原 一訓,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社人財コンサルティング,その他専門コンサルティング,求人なし,広島県広島市中区三川町6-3プリシアダイコウビル501号,2010,代表取締役 伊藤 剛知,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,株式会社ライフ－タイム・リテラシー,その他専門コンサルティング,求人なし,愛媛県松山市湊町8-111-1愛建ビル三Ｆ,2009,代表取締役 廣瀬 一郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,株式会社Ｌｉｖｅｌｙ　Ｗｏｒｋｓ,組織人事コンサルティング,求人なし,東京都港区北青山2-7-133Ｆ,2010,代表取締役 杉下 理世,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,7 百万円,,
2024-08-01,株式会社グローカルワークス,経営・戦略コンサルティング,求人なし,福岡県福岡市中央区桜坂3-11-20606,2006,代表取締役 田中 裕一郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社九州みらい研究所,その他専門コンサルティング,求人なし,熊本県熊本市東区健軍4-13-2,2005,代表取締役 福田 博,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社ｔｈｉｎｋ　ｇａｒｂａｇｅ,その他専門コンサルティング,求人なし,熊本県熊本市中央区平成3-23-304Ｆ,2012,代表取締役 日置 経尊,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社ＶＡＮ　ＣＯＭＭＵＮＩＣＡＴＩＯＮＳ,マーケティング・リサーチ,求人なし,熊本県熊本市東区尾ノ上1-13-2,2007,代表取締役 荒川 透子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社うむさんラボ,経営・戦略コンサルティング,求人なし,沖縄県浦添市内間4-5-25,2014,代表取締役ＣＥＯ 比屋根 隆,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,19 百万円,,
2024-08-01,株式会社Ｌｉｆｅ　ｉｓ　Ｌｏｖｅ,その他専門コンサルティング,求人なし,沖縄県豊見城市字伊良波157-1みどりマンション1－Ｅ,2012,代表取締役 比嘉 華奈江,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社メディアミックスプロダクツ,経営・戦略コンサルティング,無,東京都港区西麻布1-11-15西麻布Ｙ－ＦＬＡＴ1Ｆ,1989,代表取締役 岡﨑 宏之,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,◆広告マーケティング／広告コミュニケーション事業全般◆グラフィックス、プロダクト、映像、空間デザイン◆イベント企画・運営・プロデュース◆出版、製品・サービス開発・販売 少数精鋭のクリエイター集団として、多面的に物事を捉え、常に新しい価値の創造に何よりも注力してきました。どれだけの人を「ワクワク」させることができるのかを考え、 “新価値・関係創出パートナー”として、日々切磋琢磨しています。 2023年9月doda掲載求人より引用,
2024-08-01,株式会社ユニバーサル・サポート・システムズ,その他専門コンサルティング,求人なし,大阪府大阪市中央区谷町9-1-22ＮＫ谷町ビル 8Ｆ,2010,代表取締役 岡山 保美,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,柳田医療経営株式会社,その他専門コンサルティング,求人なし,北海道札幌市東区伏古十条3-4-18,2015,代表取締役 柳田 正太郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,,
2024-08-01,Ｌｉｖｅ　ｔｏ　Ｒｅｌｉｅｆ株式会社,その他専門コンサルティング,無,東京都西東京市田無町2-14-10田無本町パレス2Ｆ,2013,代表取締役 笹村 敏夫,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,■金融商品仲介業■生命保険代理業■損害保険代理業■住宅ローン取次ぎ■その他ファイナンシャルプランニングにかかるコンサルティング 2024年3月doda掲載求人より引用,
2024-08-01,Ｊａｐａｎ　Ｍｏｂｉｌｉｔｙ株式会社,その他専門コンサルティング,求人なし,東京都港区虎ノ門5-13-1虎ノ門40ＭＴビル 7Ｆ,2013,代表取締役 クリス・ザラドカウィッツ,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,9 百万円,,
2024-08-01,高野総合コンサルティング株式会社,その他専門コンサルティング,求人なし,東京都中央区日本橋2-1-3アーバンネット日本橋二丁目ビル 3Ｆ,2003,代表取締役 鏡 高志,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,20 百万円,,
2024-08-01,株式会社ＣＣＰ　Ｃｏｎｓｕｌｔｉｎｇ,経営・戦略コンサルティング,求人なし,東京都千代田区六番町6-4,2009,代表取締役 白根 斉一,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,3 百万円,,
2024-08-01,ｉ‐Ｍｅｄｉａ株式会社,その他専門コンサルティング,求人なし,東京都港区六本木7-11-9ＲＯＳＳＯ 1Ａ,2013,代表取締役ＣＥＯ 池田 俊輔,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,2 百万円,,
2024-08-01,株式会社バリード・ジャパン,その他専門コンサルティング,求人なし,東京都文京区小石川3-27-16フォルム小石川 103,2005,代表取締役 山口 晃二,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社インタービスタ,その他専門コンサルティング,求人なし,東京都千代田区二番町1-2町ハイム 308,2000,代表取締役 上野 啓子,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,5 百万円,,
2024-08-01,株式会社ブルズコンサルティング,財務・会計アドバイザリー（FAS）,求人なし,東京都港区麻布永坂町1麻布パークサイドビル 2Ｆ,2015,代表取締役 坂田 靖志,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,株式会社ＴＯＰマネジメント,総合コンサルティング,求人なし,大阪府大阪市中央区博労町2-2-13大阪堺筋ビル 8Ｆ,2015,代表取締役 青木 健郎,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,10 百万円,,
2024-08-01,株式会社決断力,組織人事コンサルティング,求人なし,大阪府守口市大日東町4Ｂ303,2014,代表取締役 髙島 徹,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,1 百万円,,
2024-08-01,ＴｏｋｉＭａｔａｇｉＧｒｏｕｐ株式会社,その他専門コンサルティング,求人なし,大阪府大阪市都島区都島中通3-17-3,2016,代表取締役 土井 新悟,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,30 百万円,,
